Pressure Velocity0 Velocity1 Velocity2 Viscosity0 Viscosity1 Viscosity2 Viscosity3 Viscosity4 Viscosity5 Viscosity6 Viscosity7 Viscosity8 SolidConcentration cylinderSolidConcentration Time VelocitySource0 VelocitySource1 VelocitySource2 VelocityAbsorption0 VelocityAbsorption1 VelocityAbsorption2 VelocityInterpolationErrorBound0 VelocityInterpolationErrorBound1 VelocityInterpolationErrorBound2 SolidForce0 SolidForce1 SolidForce2 SolidVelocity0 SolidVelocity1 SolidVelocity2 FSIFluidVelocity0 FSIFluidVelocity1 FSIFluidVelocity2 cylinderSolidForce0 cylinderSolidForce1 cylinderSolidForce2 cylinderSolidVelocity0 cylinderSolidVelocity1 cylinderSolidVelocity2 vtkValidPointMask arc_length Points0 Points1 Points2
6.95026e-02 2.94202e-01 -6.27240e-05 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.20153e-06 -4.20153e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.40306e-03 -8.40306e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.94202e-01 -6.27250e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 2.18000e-02 3.18000e-02 2.00000e-01 0.00000e+00
6.96333e-02 2.93318e-01 -8.57740e-05 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.20233e-06 -4.20233e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.40466e-03 -8.40466e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.93318e-01 -8.57740e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 2.39800e-02 3.39800e-02 2.00000e-01 0.00000e+00
6.97639e-02 2.92435e-01 -1.08824e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.20313e-06 -4.20313e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.40627e-03 -8.40627e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.92435e-01 -1.08823e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 2.61600e-02 3.61600e-02 2.00000e-01 0.00000e+00
6.98946e-02 2.91551e-01 -1.31874e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.20394e-06 -4.20394e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.40787e-03 -8.40787e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.91551e-01 -1.31872e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 2.83400e-02 3.83400e-02 2.00000e-01 0.00000e+00
7.00252e-02 2.90667e-01 -1.54924e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.20474e-06 -4.20474e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.40948e-03 -8.40948e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.90667e-01 -1.54921e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 3.05200e-02 4.05200e-02 2.00000e-01 0.00000e+00
7.01559e-02 2.89783e-01 -1.77974e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.20554e-06 -4.20554e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.41108e-03 -8.41108e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.89783e-01 -1.77970e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 3.27000e-02 4.27000e-02 2.00000e-01 0.00000e+00
7.03457e-02 2.88822e-01 1.42978e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.20627e-06 -4.20627e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.41254e-03 -8.41254e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.88822e-01 1.42983e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 3.48800e-02 4.48800e-02 2.00000e-01 0.00000e+00
7.07924e-02 2.87129e-01 1.22835e-05 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.20774e-06 -4.20774e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.41547e-03 -8.41547e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.87129e-01 1.22859e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 3.70600e-02 4.70600e-02 2.00000e-01 0.00000e+00
7.12496e-02 2.85404e-01 -1.45586e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.20923e-06 -4.20923e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.41847e-03 -8.41847e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.85404e-01 -1.45586e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 3.92400e-02 4.92400e-02 2.00000e-01 0.00000e+00
7.17069e-02 2.83679e-01 -3.03456e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.21073e-06 -4.21073e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.42147e-03 -8.42147e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.83679e-01 -3.03457e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 4.14200e-02 5.14200e-02 2.00000e-01 0.00000e+00
