Pressure Velocity0 Velocity1 Velocity2 Viscosity0 Viscosity1 Viscosity2 Viscosity3 Viscosity4 Viscosity5 Viscosity6 Viscosity7 Viscosity8 SolidConcentration cylinderSolidConcentration Time VelocitySource0 VelocitySource1 VelocitySource2 VelocityAbsorption0 VelocityAbsorption1 VelocityAbsorption2 VelocityInterpolationErrorBound0 VelocityInterpolationErrorBound1 VelocityInterpolationErrorBound2 SolidForce0 SolidForce1 SolidForce2 SolidVelocity0 SolidVelocity1 SolidVelocity2 FSIFluidVelocity0 FSIFluidVelocity1 FSIFluidVelocity2 cylinderSolidForce0 cylinderSolidForce1 cylinderSolidForce2 cylinderSolidVelocity0 cylinderSolidVelocity1 cylinderSolidVelocity2 vtkGhostLevels vtkValidPointMask arc_length Points0 Points1 Points2
3.04989e-02 1.44906e-01 1.82486e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.51869e-14 -1.51869e-14 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -3.03737e-11 -3.03737e-11 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.44906e-01 1.82486e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.14480e-01 5.24480e-01 2.00000e-01 0.00000e+00
3.04715e-02 1.46214e-01 1.80834e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.21141e-14 -1.21141e-14 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -2.42281e-11 -2.42281e-11 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.46214e-01 1.80834e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.16660e-01 5.26660e-01 2.00000e-01 0.00000e+00
3.04415e-02 1.47514e-01 1.79137e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -8.87254e-15 -8.87254e-15 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.77451e-11 -1.77451e-11 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.47514e-01 1.79137e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.18840e-01 5.28840e-01 2.00000e-01 0.00000e+00
3.04095e-02 1.48789e-01 1.77569e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -6.45875e-15 -6.45875e-15 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.29175e-11 -1.29175e-11 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.48789e-01 1.77569e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.21020e-01 5.31020e-01 2.00000e-01 0.00000e+00
3.03813e-02 1.50058e-01 1.76040e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -5.55524e-15 -5.55524e-15 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.11105e-11 -1.11105e-11 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.50058e-01 1.76040e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.23200e-01 5.33200e-01 2.00000e-01 0.00000e+00
3.03457e-02 1.51318e-01 1.74239e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.42507e-15 -4.42507e-15 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.85015e-12 -8.85015e-12 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.51318e-01 1.74239e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.25380e-01 5.35380e-01 2.00000e-01 0.00000e+00
3.03085e-02 1.52565e-01 1.72544e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -3.29139e-15 -3.29139e-15 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -6.58278e-12 -6.58278e-12 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.52565e-01 1.72544e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.27560e-01 5.37560e-01 2.00000e-01 0.00000e+00
3.02748e-02 1.53791e-01 1.70752e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -2.74530e-15 -2.74530e-15 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -5.49061e-12 -5.49061e-12 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.53791e-01 1.70752e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.29740e-01 5.39740e-01 2.00000e-01 0.00000e+00
3.02397e-02 1.55013e-01 1.69033e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -2.32207e-15 -2.32207e-15 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -4.64414e-12 -4.64414e-12 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.55013e-01 1.69033e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.31920e-01 5.41920e-01 2.00000e-01 0.00000e+00
3.02012e-02 1.56225e-01 1.67230e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.87947e-15 -1.87947e-15 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -3.75895e-12 -3.75895e-12 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.56225e-01 1.67230e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.34100e-01 5.44100e-01 2.00000e-01 0.00000e+00
3.01611e-02 1.57423e-01 1.65406e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.46250e-15 -1.46250e-15 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -2.92499e-12 -2.92499e-12 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.57423e-01 1.65406e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.36280e-01 5.46280e-01 2.00000e-01 0.00000e+00
3.01224e-02 1.58612e-01 1.63647e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.21888e-15 -1.21888e-15 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -2.43776e-12 -2.43776e-12 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.58612e-01 1.63647e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.38460e-01 5.48460e-01 2.00000e-01 0.00000e+00
3.00819e-02 1.59783e-01 1.61706e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.00268e-15 -1.00268e-15 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -2.00536e-12 -2.00536e-12 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.59783e-01 1.61706e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.40640e-01 5.50640e-01 2.00000e-01 0.00000e+00
3.00395e-02 1.60943e-01 1.60030e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -8.34240e-16 -8.34240e-16 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.66848e-12 -1.66848e-12 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.60943e-01 1.60030e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.42820e-01 5.52820e-01 2.00000e-01 0.00000e+00
2.99948e-02 1.62093e-01 1.58257e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -6.67647e-16 -6.67647e-16 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.33529e-12 -1.33529e-12 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.62093e-01 1.58257e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.45000e-01 5.55000e-01 2.00000e-01 0.00000e+00
2.99551e-02 1.63231e-01 1.56415e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -5.67263e-16 -5.67263e-16 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.13453e-12 -1.13453e-12 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.63231e-01 1.56415e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.47180e-01 5.57180e-01 2.00000e-01 0.00000e+00
2.99132e-02 1.64364e-01 1.54494e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.63098e-16 -4.63098e-16 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -9.26196e-13 -9.26196e-13 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.64364e-01 1.54494e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.49360e-01 5.59360e-01 2.00000e-01 0.00000e+00
2.98630e-02 1.65478e-01 1.52546e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -3.27664e-16 -3.27664e-16 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -6.55328e-13 -6.55328e-13 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.65478e-01 1.52546e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.51540e-01 5.61540e-01 2.00000e-01 0.00000e+00
2.98199e-02 1.66584e-01 1.50755e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -2.55419e-16 -2.55419e-16 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -5.10837e-13 -5.10837e-13 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.66584e-01 1.50755e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.53720e-01 5.63720e-01 2.00000e-01 0.00000e+00
2.97805e-02 1.67679e-01 1.48967e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -2.21090e-16 -2.21090e-16 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -4.42180e-13 -4.42180e-13 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.67679e-01 1.48967e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.55900e-01 5.65900e-01 2.00000e-01 0.00000e+00
2.97230e-02 1.68762e-01 1.47014e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.39481e-16 -1.39481e-16 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -2.78961e-13 -2.78961e-13 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.68762e-01 1.47014e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.58080e-01 5.68080e-01 2.00000e-01 0.00000e+00
2.96756e-02 1.69832e-01 1.45230e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.04326e-16 -1.04326e-16 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -2.08653e-13 -2.08653e-13 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.69832e-01 1.45230e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.60260e-01 5.70260e-01 2.00000e-01 0.00000e+00
2.96303e-02 1.70899e-01 1.43629e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -8.39370e-17 -8.39370e-17 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.67874e-13 -1.67874e-13 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.70899e-01 1.43629e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.62440e-01 5.72440e-01 2.00000e-01 0.00000e+00
2.95819e-02 1.71946e-01 1.41767e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -6.98279e-17 -6.98279e-17 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.39656e-13 -1.39656e-13 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.71946e-01 1.41767e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.64620e-01 5.74620e-01 2.00000e-01 0.00000e+00
2.95339e-02 1.72984e-01 1.39995e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -5.71645e-17 -5.71645e-17 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.14329e-13 -1.14329e-13 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.72984e-01 1.39995e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.66800e-01 5.76800e-01 2.00000e-01 0.00000e+00
2.94848e-02 1.74012e-01 1.38248e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.73766e-17 -4.73766e-17 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -9.47531e-14 -9.47531e-14 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.74012e-01 1.38248e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.68980e-01 5.78980e-01 2.00000e-01 0.00000e+00
2.94380e-02 1.75029e-01 1.36146e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -3.96706e-17 -3.96706e-17 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -7.93412e-14 -7.93412e-14 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.75029e-01 1.36146e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.71160e-01 5.81160e-01 2.00000e-01 0.00000e+00
2.93912e-02 1.76039e-01 1.34184e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -3.26834e-17 -3.26834e-17 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -6.53669e-14 -6.53669e-14 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.76039e-01 1.34184e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.73340e-01 5.83340e-01 2.00000e-01 0.00000e+00
2.93310e-02 1.77040e-01 1.32156e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -2.19494e-17 -2.19494e-17 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -4.38988e-14 -4.38988e-14 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.77040e-01 1.32156e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.75520e-01 5.85520e-01 2.00000e-01 0.00000e+00
2.92712e-02 1.78024e-01 1.30497e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.33909e-17 -1.33909e-17 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -2.67819e-14 -2.67819e-14 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.78024e-01 1.30497e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.77700e-01 5.87700e-01 2.00000e-01 0.00000e+00
2.92253e-02 1.78994e-01 1.28779e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.12484e-17 -1.12484e-17 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -2.24968e-14 -2.24968e-14 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.78994e-01 1.28779e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.79880e-01 5.89880e-01 2.00000e-01 0.00000e+00
2.91759e-02 1.79962e-01 1.27105e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -8.92335e-18 -8.92335e-18 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.78467e-14 -1.78467e-14 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.79962e-01 1.27105e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.82060e-01 5.92060e-01 2.00000e-01 0.00000e+00
2.91251e-02 1.80918e-01 1.25240e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -7.04015e-18 -7.04015e-18 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.40803e-14 -1.40803e-14 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.80918e-01 1.25240e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.84240e-01 5.94240e-01 2.00000e-01 0.00000e+00
2.90753e-02 1.81870e-01 1.23612e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -5.75723e-18 -5.75723e-18 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -1.15145e-14 -1.15145e-14 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.81870e-01 1.23612e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.86420e-01 5.96420e-01 2.00000e-01 0.00000e+00
2.90189e-02 1.82801e-01 1.21694e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.23237e-18 -4.23237e-18 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.46473e-15 -8.46473e-15 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.82801e-01 1.21694e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.88600e-01 5.98600e-01 2.00000e-01 0.00000e+00
2.89676e-02 1.83725e-01 1.19647e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -3.30264e-18 -3.30264e-18 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -6.60528e-15 -6.60528e-15 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.83725e-01 1.19647e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.90780e-01 6.00780e-01 2.00000e-01 0.00000e+00
2.89169e-02 1.84646e-01 1.17841e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -2.66643e-18 -2.66643e-18 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -5.33286e-15 -5.33286e-15 0.00000e+00 1.00000e-05 1.00000e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.84646e-01 1.17841e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0 1 5.92960e-01 6.02960e-01 2.00000e-01 0.00000e+00
