Pressure Velocity0 Velocity1 Velocity2 Viscosity0 Viscosity1 Viscosity2 Viscosity3 Viscosity4 Viscosity5 Viscosity6 Viscosity7 Viscosity8 Time VelocityInterpolationErrorBound0 VelocityInterpolationErrorBound1 VelocityInterpolationErrorBound2 vtkValidPointMask arc_length Points0 Points1 Points2
3.02018e-02 1.53893e-01 1.98082e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.34100e-01 5.44100e-01 2.00000e-01 0.00000e+00
3.01755e-02 1.53561e-01 1.59626e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.36280e-01 5.46280e-01 2.00000e-01 0.00000e+00
3.01525e-02 1.54898e-01 1.59035e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.38460e-01 5.48460e-01 2.00000e-01 0.00000e+00
3.01216e-02 1.56309e-01 1.78093e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.40640e-01 5.50640e-01 2.00000e-01 0.00000e+00
3.00687e-02 1.57331e-01 1.74944e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.42820e-01 5.52820e-01 2.00000e-01 0.00000e+00
3.00157e-02 1.58352e-01 1.71796e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.45000e-01 5.55000e-01 2.00000e-01 0.00000e+00
2.99627e-02 1.59373e-01 1.68647e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.47180e-01 5.57180e-01 2.00000e-01 0.00000e+00
2.99098e-02 1.60395e-01 1.65499e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.49360e-01 5.59360e-01 2.00000e-01 0.00000e+00
2.98568e-02 1.61416e-01 1.62350e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.51540e-01 5.61540e-01 2.00000e-01 0.00000e+00
2.98038e-02 1.62438e-01 1.59201e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.53720e-01 5.63720e-01 2.00000e-01 0.00000e+00
2.97508e-02 1.63459e-01 1.56053e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.55900e-01 5.65900e-01 2.00000e-01 0.00000e+00
2.96977e-02 1.66208e-01 1.36251e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.58080e-01 5.68080e-01 2.00000e-01 0.00000e+00
2.96434e-02 1.67321e-01 1.37004e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.60260e-01 5.70260e-01 2.00000e-01 0.00000e+00
2.95891e-02 1.68434e-01 1.37757e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.62440e-01 5.72440e-01 2.00000e-01 0.00000e+00
2.95349e-02 1.69547e-01 1.38510e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.64620e-01 5.74620e-01 2.00000e-01 0.00000e+00
2.94806e-02 1.70659e-01 1.39263e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.66800e-01 5.76800e-01 2.00000e-01 0.00000e+00
2.94264e-02 1.71772e-01 1.40016e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.68980e-01 5.78980e-01 2.00000e-01 0.00000e+00
2.93721e-02 1.72885e-01 1.40770e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.71160e-01 5.81160e-01 2.00000e-01 0.00000e+00
2.93178e-02 1.73998e-01 1.41523e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.73340e-01 5.83340e-01 2.00000e-01 0.00000e+00
2.92636e-02 1.75110e-01 1.42276e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.75520e-01 5.85520e-01 2.00000e-01 0.00000e+00
2.92118e-02 1.74301e-01 1.16895e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.77700e-01 5.87700e-01 2.00000e-01 0.00000e+00
2.91615e-02 1.75337e-01 1.24573e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.79880e-01 5.89880e-01 2.00000e-01 0.00000e+00
2.91132e-02 1.77945e-01 1.07353e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.82060e-01 5.92060e-01 2.00000e-01 0.00000e+00
2.90656e-02 1.78776e-01 1.08167e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.84240e-01 5.94240e-01 2.00000e-01 0.00000e+00
2.90179e-02 1.79607e-01 1.08980e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.86420e-01 5.96420e-01 2.00000e-01 0.00000e+00
2.89702e-02 1.80438e-01 1.09794e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.88600e-01 5.98600e-01 2.00000e-01 0.00000e+00
2.89226e-02 1.81269e-01 1.10608e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.90780e-01 6.00780e-01 2.00000e-01 0.00000e+00
2.88749e-02 1.82100e-01 1.11422e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.92960e-01 6.02960e-01 2.00000e-01 0.00000e+00
2.88272e-02 1.82932e-01 1.12235e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.95140e-01 6.05140e-01 2.00000e-01 0.00000e+00
2.87765e-02 1.83258e-01 1.02378e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.97320e-01 6.07320e-01 2.00000e-01 0.00000e+00
2.87249e-02 1.84203e-01 1.00569e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 5.99500e-01 6.09500e-01 2.00000e-01 0.00000e+00
2.86732e-02 1.85147e-01 9.87592e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.01680e-01 6.11680e-01 2.00000e-01 0.00000e+00
2.86216e-02 1.86091e-01 9.69497e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.03860e-01 6.13860e-01 2.00000e-01 0.00000e+00
2.85699e-02 1.87036e-01 9.51402e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.06040e-01 6.16040e-01 2.00000e-01 0.00000e+00
2.85183e-02 1.87980e-01 9.33307e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.08220e-01 6.18220e-01 2.00000e-01 0.00000e+00
2.84666e-02 1.88925e-01 9.15212e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.10400e-01 6.20400e-01 2.00000e-01 0.00000e+00
2.84150e-02 1.89869e-01 8.97117e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.12580e-01 6.22580e-01 2.00000e-01 0.00000e+00
2.83633e-02 1.90814e-01 8.79022e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.14760e-01 6.24760e-01 2.00000e-01 0.00000e+00
2.83117e-02 1.91758e-01 8.60926e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.16940e-01 6.26940e-01 2.00000e-01 0.00000e+00
2.82601e-02 1.92703e-01 8.42831e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.19120e-01 6.29120e-01 2.00000e-01 0.00000e+00
2.82312e-02 1.92606e-01 8.74816e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.21300e-01 6.31300e-01 2.00000e-01 0.00000e+00
2.81840e-02 1.93485e-01 1.17304e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.23480e-01 6.33480e-01 2.00000e-01 0.00000e+00
2.81308e-02 1.94089e-01 1.15242e-03 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.25660e-01 6.35660e-01 2.00000e-01 0.00000e+00
2.80763e-02 1.96005e-01 6.28170e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.27840e-01 6.37840e-01 2.00000e-01 0.00000e+00
2.80140e-02 1.96868e-01 6.18070e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.30020e-01 6.40020e-01 2.00000e-01 0.00000e+00
2.79518e-02 1.97731e-01 6.07971e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.32200e-01 6.42200e-01 2.00000e-01 0.00000e+00
2.78895e-02 1.98594e-01 5.97872e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.34380e-01 6.44380e-01 2.00000e-01 0.00000e+00
2.78273e-02 1.99457e-01 5.87772e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.36560e-01 6.46560e-01 2.00000e-01 0.00000e+00
2.77651e-02 2.00320e-01 5.77673e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.38740e-01 6.48740e-01 2.00000e-01 0.00000e+00
2.77028e-02 2.01183e-01 5.67573e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.40920e-01 6.50920e-01 2.00000e-01 0.00000e+00
2.76406e-02 2.02046e-01 5.57474e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.43100e-01 6.53100e-01 2.00000e-01 0.00000e+00
2.75783e-02 2.02909e-01 5.47374e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.45280e-01 6.55280e-01 2.00000e-01 0.00000e+00
2.75161e-02 2.03772e-01 5.37275e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.47460e-01 6.57460e-01 2.00000e-01 0.00000e+00
2.74538e-02 2.04635e-01 5.27175e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.49640e-01 6.59640e-01 2.00000e-01 0.00000e+00
2.73916e-02 2.05499e-01 5.17076e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.51820e-01 6.61820e-01 2.00000e-01 0.00000e+00
2.73293e-02 2.06362e-01 5.06976e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.54000e-01 6.64000e-01 2.00000e-01 0.00000e+00
2.72693e-02 2.06868e-01 5.49675e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.56180e-01 6.66180e-01 2.00000e-01 0.00000e+00
2.72102e-02 2.07345e-01 6.39548e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.58360e-01 6.68360e-01 2.00000e-01 0.00000e+00
2.71512e-02 2.07821e-01 7.29422e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.60540e-01 6.70540e-01 2.00000e-01 0.00000e+00
2.70921e-02 2.08298e-01 8.19298e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.62720e-01 6.72720e-01 2.00000e-01 0.00000e+00
2.70331e-02 2.08774e-01 9.09171e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.64900e-01 6.74900e-01 2.00000e-01 0.00000e+00
2.69741e-02 2.09250e-01 9.99045e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.67080e-01 6.77080e-01 2.00000e-01 0.00000e+00
2.69178e-02 2.09659e-01 9.56457e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.69260e-01 6.79260e-01 2.00000e-01 0.00000e+00
2.68624e-02 2.10233e-01 9.26739e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.71440e-01 6.81440e-01 2.00000e-01 0.00000e+00
2.68069e-02 2.10806e-01 8.97021e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.73620e-01 6.83620e-01 2.00000e-01 0.00000e+00
2.67514e-02 2.11380e-01 8.67303e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.75800e-01 6.85800e-01 2.00000e-01 0.00000e+00
2.66960e-02 2.11953e-01 8.37585e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.77980e-01 6.87980e-01 2.00000e-01 0.00000e+00
2.66405e-02 2.12527e-01 8.07867e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.80160e-01 6.90160e-01 2.00000e-01 0.00000e+00
2.65859e-02 2.13572e-01 6.21133e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.82340e-01 6.92340e-01 2.00000e-01 0.00000e+00
2.65325e-02 2.14113e-01 5.73645e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.84520e-01 6.94520e-01 2.00000e-01 0.00000e+00
2.64791e-02 2.14655e-01 5.26157e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.86700e-01 6.96700e-01 2.00000e-01 0.00000e+00
2.64257e-02 2.15196e-01 4.78668e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.88880e-01 6.98880e-01 2.00000e-01 0.00000e+00
2.63723e-02 2.15737e-01 4.31181e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.91060e-01 7.01060e-01 2.00000e-01 0.00000e+00
2.63189e-02 2.16279e-01 3.83693e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.93240e-01 7.03240e-01 2.00000e-01 0.00000e+00
2.62655e-02 2.16820e-01 3.36204e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.95420e-01 7.05420e-01 2.00000e-01 0.00000e+00
2.62241e-02 2.17524e-01 3.02747e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.97600e-01 7.07600e-01 2.00000e-01 0.00000e+00
2.61850e-02 2.18243e-01 3.35093e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 6.99780e-01 7.09780e-01 2.00000e-01 0.00000e+00
2.61459e-02 2.18962e-01 3.67440e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 7.01960e-01 7.11960e-01 2.00000e-01 0.00000e+00
2.61068e-02 2.19680e-01 3.99786e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 7.04140e-01 7.14140e-01 2.00000e-01 0.00000e+00
2.60677e-02 2.20399e-01 4.32132e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 7.06320e-01 7.16320e-01 2.00000e-01 0.00000e+00
2.60287e-02 2.21117e-01 4.64479e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+01 1.00000e-02 1.00000e-02 0.00000e+00 1 7.08500e-01 7.18500e-01 2.00000e-01 0.00000e+00
